For Query: setl very high level languages

RANK 	 R/N 	Precision 	  Recall

01  	  N  	  0.000  	  0.000
02  	  N  	  0.000  	  0.000
03  	  R  	  0.333  	  0.200
04  	  R  	  0.500  	  0.400
05  	  R  	  0.600  	  0.600
06  	  R  	  0.667  	  0.800
07  	  N  	  0.571  	  0.800
08  	  R  	  0.625  	  1.000
09  	  N  	  0.556  	  1.000
10  	  N  	  0.500  	  1.000
11  	  N  	  0.455  	  1.000
12  	  N  	  0.417  	  1.000
13  	  N  	  0.385  	  1.000
14  	  N  	  0.357  	  1.000
15  	  N  	  0.333  	  1.000
16  	  N  	  0.312  	  1.000
17  	  N  	  0.294  	  1.000
18  	  R  	  0.333  	  1.200
19  	  N  	  0.316  	  1.200
20  	  R  	  0.350  	  1.400
21  	  N  	  0.333  	  1.400
22  	  N  	  0.318  	  1.400
23  	  N  	  0.304  	  1.400
24  	  N  	  0.292  	  1.400
25  	  R  	  0.320  	  1.600
26  	  N  	  0.308  	  1.600
27  	  N  	  0.296  	  1.600
28  	  N  	  0.286  	  1.600
29  	  N  	  0.276  	  1.600
30  	  N  	  0.267  	  1.600
31  	  R  	  0.290  	  1.800
32  	  N  	  0.281  	  1.800
33  	  N  	  0.273  	  1.800
34  	  N  	  0.265  	  1.800
35  	  N  	  0.257  	  1.800
36  	  N  	  0.250  	  1.800
37  	  N  	  0.243  	  1.800
38  	  N  	  0.237  	  1.800
39  	  N  	  0.231  	  1.800
40  	  N  	  0.225  	  1.800
41  	  N  	  0.220  	  1.800
42  	  N  	  0.214  	  1.800
43  	  N  	  0.209  	  1.800
44  	  N  	  0.205  	  1.800
45  	  N  	  0.200  	  1.800
46  	  N  	  0.196  	  1.800
47  	  N  	  0.191  	  1.800
48  	  N  	  0.188  	  1.800
49  	  N  	  0.184  	  1.800
50  	  N  	  0.180  	  1.800
51  	  N  	  0.176  	  1.800
52  	  N  	  0.173  	  1.800
53  	  N  	  0.170  	  1.800
54  	  N  	  0.167  	  1.800
55  	  N  	  0.164  	  1.800
56  	  N  	  0.161  	  1.800
57  	  R  	  0.175  	  2.000
58  	  N  	  0.172  	  2.000
59  	  R  	  0.186  	  2.200
60  	  N  	  0.183  	  2.200
61  	  N  	  0.180  	  2.200
62  	  N  	  0.177  	  2.200
63  	  N  	  0.175  	  2.200
64  	  N  	  0.172  	  2.200
65  	  R  	  0.185  	  2.400
66  	  N  	  0.182  	  2.400
67  	  N  	  0.179  	  2.400
68  	  N  	  0.176  	  2.400
69  	  N  	  0.174  	  2.400
70  	  N  	  0.171  	  2.400
71  	  N  	  0.169  	  2.400
72  	  N  	  0.167  	  2.400
73  	  R  	  0.178  	  2.600
74  	  N  	  0.176  	  2.600
75  	  N  	  0.173  	  2.600
76  	  N  	  0.171  	  2.600
77  	  N  	  0.169  	  2.600
78  	  N  	  0.167  	  2.600
79  	  N  	  0.165  	  2.600
80  	  R  	  0.175  	  2.800
81  	  N  	  0.173  	  2.800
82  	  N  	  0.171  	  2.800
83  	  N  	  0.169  	  2.800
84  	  N  	  0.167  	  2.800
85  	  N  	  0.165  	  2.800
86  	  N  	  0.163  	  2.800
87  	  N  	  0.161  	  2.800
88  	  N  	  0.159  	  2.800
89  	  N  	  0.157  	  2.800
90  	  N  	  0.156  	  2.800
91  	  N  	  0.154  	  2.800
92  	  N  	  0.152  	  2.800
93  	  N  	  0.151  	  2.800
94  	  N  	  0.149  	  2.800
95  	  N  	  0.147  	  2.800
96  	  N  	  0.146  	  2.800
97  	  N  	  0.144  	  2.800
98  	  N  	  0.143  	  2.800
99  	  N  	  0.141  	  2.800
100  	  N  	  0.140  	  2.800
